lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1	Open water	shortName	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	Duflow																																									
"=IF(COUNTBLANK(A440)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmBent_	_oC_	0	0	16	16	16	16	=J439=K439	=J439=L439	=J439=M439	Parameter	Zoobenthos	-1	Temperature_constant_of_zoobenthos(sigma_in_Gaussian_curve)	cTmptish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A441)<1,ROW()-2,-1)"	0	0	0	0	_fDBone_	0	0	0	0.35	0.35	0.35	0.35	=J440=K440	=J440=L440	=J440=M440	Parameter	Fish	-1	Fraction_of_fish_C_fixed_in_bones_and_scales	cSiTmish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A442)<1,ROW()-2,-1)"	0	0	0	0	_fPBone_	0	0	0	0.5	0.5	0.5	0.5	=J441=K441	=J441=L441	=J441=M441	Parameter	Fish	-1	Fraction_of_fish_P_fixed_in_bones_and_scales	cDaepish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A443)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrFish_	_gDW_*_m_^-2	0	0	15	15	15	15	=J442=K442	=J442=L442	=J442=M442	Parameter	Fish	-1	Carrying_capacity_of_fish(=_100_gFW/m2Grimm_1983)	fReprish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A444)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesFish_	0	0	0	0.25	0.25	0.25	0.25	=J443=K443	=J443=L443	=J443=M443	Parameter	Fish	-1	Soluble_nutrient_fraction_of_by_fish_egested_food	fAgeFish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A445)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortFish_	0	0	0	0.1	0.1	0.1	0.1	=J444=K444	=J444=L444	=J444=M444	Parameter	Fish	-1	Soluble_nutrient_fraction_of_died_fish(excl_bones_and_scales	cRelVish	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A446)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptFish_	_oC_	0	0	25	25	25	25	=J445=K445	=J445=L445	=J445=M445	Parameter	Fish	-1	Optimum_temp_of_fish	kDAssiJv	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A447)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmFish_	_oC_	0	0	10	10	10	10	=J446=K446	=J446=L446	=J446=M446	Parameter	Fish	-1	Temperature_constant_of_fish(sigma_in_Gaussian_curve)	hDZooiJv	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A448)<1,ROW()-2,-1)"	0	0	0	0	_cDayReprFish_	0	0	0	120	120	120	120	=J447=K447	=J447=L447	=J447=M447	Parameter	Fish	-1	Reproduction_date_of_fish_=_1_May	fDAssiJv	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A449)<1,ROW()-2,-1)"	0	0	0	0	_fReprFish_	0	0	0	0.02	0.02	0.02	0.02	=J448=K448	=J448=L448	=J448=M448	Parameter	Fish	-1	Yearly_reproduction_fraction_of_adult_fish	kDRspiJv	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A450)<1,ROW()-2,-1)"	0	0	0	0	_fAgeFish_	0	0	0	0.5	0.5	0.5	0.5	=J449=K449	=J449=L449	=J449=M449	Parameter	Fish	-1	Yearly_ageing_fraction_of_young_fish	kMFiJv	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A451)<1,ROW()-2,-1)"	0	0	0	0	_cRelVegFish_	0	0	0	0.009	0.009	0.009	0.009	=J450=K450	=J450=L450	=J450=M450	Parameter	Fish	-1	Decrease_of_fish_feeding_per_%_vegetation_cover(max_001)	kDAssiAd	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A452)<1,ROW()-2,-1)"	0	0	0	0	_kDAssFiJv_	_d_^-1	0	0	0.12	0.12	0.12	0.12	=J451=K451	=J451=L451	=J451=M451	Parameter	Fish	-1	Maximum_assimilation_rate_of_young_fish	hDBntiAd	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A453)<1,ROW()-2,-1)"	0	0	0	0	_hDZooFiJv_	_gDW_*_m_^-2	0	0	1.25	1.25	1.25	1.25	=J452=K452	=J452=L452	=J452=M452	Parameter	Fish	-1	Half-saturating_zooplankton_biomass_for_young_fish_predation	fDAssiAd	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A454)<1,ROW()-2,-1)"	0	0	0	0	_fDAssFiJv_	0	0	0	0.4	0.4	0.4	0.4	=J453=K453	=J453=L453	=J453=M453	Parameter	Fish	-1	C_assimilation_efficiency_of_young_fish	kDRspiAd	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A455)<1,ROW()-2,-1)"	0	0	0	0	_kDRespFiJv_	_d_^-1	0	0	0.01	0.01	0.01	0.01	=J454=K454	=J454=L454	=J454=M454	Parameter	Fish	-1	Maintenance_respiration_constant_of_young_fish	kMFiAd	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A456)<1,ROW()-2,-1)"	0	0	0	0	_kMortFiJv_	_d_^-1	0	0	0.00137	0.00137	0.00137	0.00137	=J455=K455	=J455=L455	=J455=M455	Parameter	Fish	-1	Specific_mortality_of_young_fish(=_01_y-1)	cDCrPcMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A457)<1,ROW()-2,-1)"	0	0	0	0	_kDAssFiAd_	_d_^-1	0	0	0.06	0.06	0.06	0.06	=J456=K456	=J456=L456	=J456=M456	Parameter	Fish	-1	Maximum_assimilation_rate_of_adult_fish	cDCrPcMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A458)<1,ROW()-2,-1)"	0	0	0	0	_hDBentFiAd_	_gDW_*_m_^-2	0	0	2.5	2.5	2.5	2.5	=J457=K457	=J457=L457	=J457=M457	Parameter	Fish	-1	Half-saturating_zoobenthos_biomass_for_adult_fish_predation	cDCPiare	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A459)<1,ROW()-2,-1)"	0	0	0	0	_fDAssFiAd_	0	0	0	0.4	0.4	0.4	0.4	=J458=K458	=J458=L458	=J458=M458	Parameter	Fish	-1	C_assimilation_efficiency_of_adult_fish	cDPaMisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A460)<1,ROW()-2,-1)"	0	0	0	0	_kDRespFiAd_	_d_^-1	0	0	0.004	0.004	0.004	0.004	=J459=K459	=J459=L459	=J459=M459	Parameter	Fish	-1	Maintenance_respiration_constant_of_adult_fish	cCovVMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A461)<1,ROW()-2,-1)"	0	0	0	0	_kMortFiAd_	_d_^-1	0	0	0.00027	0.00027	0.00027	0.00027	=J460=K460	=J460=L460	=J460=M460	Parameter	Fish	-1	Specific_mortality_of_adult_fish(=_01_y-1)	cTmOptV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A462)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrPiscMax_	_gDW_*_m_^-2	0	0	1.2	1.2	1.2	1.2	=J461=K461	=J461=L461	=J461=M461	Parameter	Fish	-1	Maximum_carrying_capacity_of_Pi_sc(=75_kg/ha)	cSigTmV	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A463)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrPiscMin_	_gDW_*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J462=K462	=J462=L462	=J462=M462	Parameter	Fish	-1	Minimum_carrying_capacity_of_Pi_sc(=6_kg/ha)	cRehrisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A464)<1,ROW()-2,-1)"	0	0	0	0	_cDCarrPiscBare_	_gDW_*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J463=K463	=J463=L463	=J463=M463	Parameter	Fish	-1	Carrying_capacity_of_Pi_sc_for_lake_without_marsh_zone	cRelVisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A465)<1,ROW()-2,-1)"	0	0	0	0	_cDPhraMinPisc_	_gDW_*_m_^-2	0	0	50	50	50	50	=J464=K464	=J464=L464	=J464=M464	Parameter	Fish	-1	Min_reed_biomass_for_Pi_sc	kDAssisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A466)<1,ROW()-2,-1)"	0	0	0	0	_cCovVegMin_	0	0	0	40	40	40	40	=J465=K465	=J465=L465	=J465=M465	Parameter	Fish	-1	Min_submveg_coverage_for_Pi_sc	hDVPisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A467)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptVeg_	_oC_	0	0	20	20	20	20	=J466=K466	=J466=L466	=J466=M466	Parameter	Vegetation	-1	Optimum_temperature_of_vegetation	hDFshisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A468)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmVeg_	_oC_	0	0	20	20	20	20	=J467=K467	=J467=L467	=J467=M467	Parameter	Vegetation	-1	Temperature_constant_vegetation(sigma_in_Gaussian_curve)	fDAssisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A469)<1,ROW()-2,-1)"	0	0	0	0	_cRelPhraPisc_	_gDW_*_m_^-2	0	0	0.075	0.075	0.075	0.075	=J468=K468	=J468=L468	=J468=M468	Parameter	Fish	-1	Rel_Pi_sc_density_per_%_reed_if_subm_veg_absent	fDiEgisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A470)<1,ROW()-2,-1)"	0	0	0	0	_cRelVegPisc_	_gDW_*_m_^-2	0	0	0.03	0.03	0.03	0.03	=J469=K469	=J469=L469	=J469=M469	Parameter	Fish	-1	Extra_rel_Pi_sc_density_per_%_reed_if_aCovVeg_>_cCovVegMin	kDRspisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A471)<1,ROW()-2,-1)"	0	0	0	0	_kDAssPisc_	_d_^-1	0	0	0.025	0.025	0.025	0.025	=J470=K470	=J470=L470	=J470=M470	Parameter	Fish	-1	Maximum_assimilation_rate	kMPisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A472)<1,ROW()-2,-1)"	0	0	0	0	_hDVegPisc_	_gDW_*_m_^-2	0	0	5	5	5	5	=J471=K471	=J471=L471	=J471=M471	Parameter	Fish	-1	Half-sat_vegetation_biomass_for_Pi_sc_growth	fDisMisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A473)<1,ROW()-2,-1)"	0	0	0	0	_hDFishPisc_	_gDW_*_m_^-2	0	0	1	1	1	1	=J472=K472	=J472=L472	=J472=M472	Parameter	Fish	-1	Half-saturating_DFish_for_Pi_sc_predation	cTmptisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A474)<1,ROW()-2,-1)"	0	0	0	0	_fDAssPisc_	0	0	0	0.4	0.4	0.4	0.4	=J473=K473	=J473=L473	=J473=M473	Parameter	Fish	-1	C_ass_efficiency_of_Pi_sc	cSiTmisc	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A475)<1,ROW()-2,-1)"	0	0	0	0	_fDissEgesPisc_	0	0	0	0.25	0.25	0.25	0.25	=J474=K474	=J474=L474	=J474=M474	Parameter	Fish	-1	Soluble_P_fraction_of_by_fish_egested_food	cDepthSM	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A476)<1,ROW()-2,-1)"	0	0	0	0	_kDRespPisc_	_d_^-1	0	0	0.005	0.005	0.005	0.005	=J475=K475	=J475=L475	=J475=M475	Parameter	Fish	-1	Maint_respiration_constant_of_Pi_sc	kExchMxM	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A477)<1,ROW()-2,-1)"	0	0	0	0	_kMortPisc_	_d_^-1	0	0	0.00027	0.00027	0.00027	0.00027	=J476=K476	=J476=L476	=J476=M476	Parameter	Fish	-1	Specific_mortality_of_Pi_sc_=_01_y-1	hfMarsh	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A478)<1,ROW()-2,-1)"	0	0	0	0	_fDissMortPisc_	0	0	0	0.1	0.1	0.1	0.1	=J477=K477	=J477=L477	=J477=M477	Parameter	Fish	-1	Soluble_nutrient_fraction_of_died_Pi_sc(excl_bones_and_scales	fDTotSM0	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A479)<1,ROW()-2,-1)"	0	0	0	0	_cTmOptPisc_	_oC_	0	0	25	25	25	25	=J478=K478	=J478=L478	=J478=M478	Parameter	Fish	-1	Optimum_temp_of_Pi_sc	fDOrgSM0	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A480)<1,ROW()-2,-1)"	0	0	0	0	_cSigTmPisc_	_oC_	0	0	10	10	10	10	=J479=K479	=J479=L479	=J479=M479	Parameter	Fish	-1	Temperature_constant_of_Pi_sc(sigma_in_Gaussian_curve)	fDDeSM0	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A481)<1,ROW()-2,-1)"	0	0	0	0	_cDepthSM_	_m_	0	0	0.1	0.1	0.1	0.1	=J480=K480	=J480=L480	=J480=M480	Parameter	Marsh	-1	Sediment_depth	fPIorSM0	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A482)<1,ROW()-2,-1)"	0	0	0	0	_kExchMaxM_	_m_^3*_m_^-3*_d_^-1	0	0	1	1	1	1	=J481=K481	=J481=L481	=J481=M481	Parameter	Marsh	-1	Maximum_dispersive_marsh_water_exchange_coefficient	cPDPhra0	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A483)<1,ROW()-2,-1)"	0	0	0	0	_hfMarsh_	_m_^2*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J482=K482	=J482=L482	=J482=M482	Parameter	Marsh	-1	Rel_marsh_area_where_exchange_is_50%	cNDPhra0	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A484)<1,ROW()-2,-1)"	0	0	0	0	_fDTotSM0_	_gDW_*_gDW_^-1	0	0	0.3	0.3	0.3	0.3	=J483=K483	=J483=L483	=J483=M483	Parameter	Marsh	-1	Initial_dry-weight_fraction_in_sediment	cDeSthra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A485)<1,ROW()-2,-1)"	0	0	0	0	_fDOrgSM0_	_gDW_*_gDW_^-1	0	0	0.1	0.1	0.1	0.1	=J484=K484	=J484=L484	=J484=M484	Parameter	Marsh	-1	Initial_organic_fraction_of_sed	cTMithra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A486)<1,ROW()-2,-1)"	0	0	0	0	_fDDetSM0_	_gDW_*_gDW_^-1	0	0	0.05	0.05	0.05	0.05	=J485=K485	=J485=L485	=J485=M485	Parameter	Marsh	-1	Initial_detritus_fraction_of_sediment_organic_matter	fDAllhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A487)<1,ROW()-2,-1)"	0	0	0	0	_fPInorgSM0_	_gP_*_gDW_^-1	0	0	0.0005	0.0005	0.0005	0.0005	=J486=K486	=J486=L486	=J486=M486	Parameter	Marsh	-1	Initial_inorg_P_fraction_in_sed	kDAllhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A488)<1,ROW()-2,-1)"	0	0	0	0	_cPDPhra0_	_gP_*_gDW_^-1	0	0	0.002	0.002	0.002	0.002	=J487=K487	=J487=L487	=J487=M487	Parameter	Phragmities	-1	Initial_P/day_ratio_of_reed	cDSemhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A489)<1,ROW()-2,-1)"	0	0	0	0	_cNDPhra0_	_gN_*_gDW_^-1	0	0	0.02	0.02	0.02	0.02	=J488=K488	=J488=L488	=J488=M488	Parameter	Phragmities	-1	Initial_N/day_ratio_of_reed	cQ1rohra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A490)<1,ROW()-2,-1)"	0	0	0	0	_cDensStemPhra_	_m_^-2	0	0	61.5	61.5	61.5	61.5	=J489=K489	=J489=L489	=J489=M489	Parameter	Phragmities	-1	Density_stem(+/-_139)	cMuPhaMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A491)<1,ROW()-2,-1)"	0	0	0	0	_cTmInitPhra_	_oC_	0	0	8	8	8	8	=J490=K490	=J490=L490	=J490=M490	Parameter	Phragmities	-1	Temp_start_initial_growth	cDSPhaMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A492)<1,ROW()-2,-1)"	0	0	0	0	_fDAllPhra_	0	0	0	0.3	0.3	0.3	0.3	=J491=K491	=J491=L491	=J491=M491	Parameter	Phragmities	-1	Allocation_fraction	cCoSphra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A493)<1,ROW()-2,-1)"	0	0	0	0	_kDAllPhra_	_d_^-1	0	0	0.05	0.05	0.05	0.05	=J492=K492	=J492=L492	=J492=M492	Parameter	Phragmities	-1	Allocation_rate	cPDPhaMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A494)<1,ROW()-2,-1)"	0	0	0	0	_cDStemPhra_	_gDW_*_m_^-1	0	0	6	6	6	6	=J493=K493	=J493=L493	=J493=M493	Parameter	Phragmities	-1	Average_stem_weight	cPDPhaMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A495)<1,ROW()-2,-1)"	0	0	0	0	_cQ10ProdPhra_	0	0	0	2	2	2	2	=J494=K494	=J494=L494	=J494=M494	Parameter	Phragmities	-1	Temp_quotient_of_production	cNDPhaMn	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A496)<1,ROW()-2,-1)"	0	0	0	0	_cMuPhraMax_	_d_^-1	0	0	0.03	0.03	0.03	0.03	=J495=K495	=J495=L495	=J495=M495	Parameter	Phragmities	-1	Maximum_growth_rate_reed	cNDPhaMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A497)<1,ROW()-2,-1)"	0	0	0	0	_cDShootPhraMax_	_gDW_*_m_^-2	0	0	3500	3500	3500	3500	=J496=K496	=J496=L496	=J496=M496	Parameter	Phragmities	-1	Max_shoot_biomass_of_reed	cAfNUhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A498)<1,ROW()-2,-1)"	0	0	0	0	_cCovSpPhra_	_gDW_^-1*_m_^-2	0	0	0.1	0.1	0.1	0.1	=J497=K497	=J497=L497	=J497=M497	Parameter	Phragmities	-1	Specific_coverage	cAfPUhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A499)<1,ROW()-2,-1)"	0	0	0	0	_cPDPhraMin_	0	0	0	0.0008	0.0008	0.0008	0.0008	=J498=K498	=J498=L498	=J498=M498	Parameter	Phragmities	-1	MinPhra_P/day_-ratio	cVNPhaMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A500)<1,ROW()-2,-1)"	0	0	0	0	_cPDPhraMax_	0	0	0	0.003	0.003	0.003	0.003	=J499=K499	=J499=L499	=J499=M499	Parameter	Phragmities	-1	MaxPhra_P/day_-ratio	cVPPhaMx	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A501)<1,ROW()-2,-1)"	0	0	0	0	_cNDPhraMin_	0	0	0	0.008	0.008	0.008	0.008	=J500=K500	=J500=L500	=J500=M500	Parameter	Phragmities	-1	MinPhra_N/day_-ratio	kDRsphra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A502)<1,ROW()-2,-1)"	0	0	0	0	_cNDPhraMax_	0	0	0	0.03	0.03	0.03	0.03	=J501=K501	=J501=L501	=J501=M501	Parameter	Phragmities	-1	MaxPhra_N/day_-ratio	cQ1eshra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A503)<1,ROW()-2,-1)"	0	0	0	0	_cAffNUptPhra_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.0002	0.0002	0.0002	0.0002	=J502=K502	=J502=L502	=J502=M502	Parameter	Phragmities	-1	N_uptake_affinity_reed	fDayWin	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A504)<1,ROW()-2,-1)"	0	0	0	0	_cAffPUptPhra_	_m_^3*_gDW_^-1*_d_^-1	0	0	0.0002	0.0002	0.0002	0.0002	=J503=K503	=J503=L503	=J503=M503	Parameter	Phragmities	-1	P_uptake_affinity_reed	fDRalhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A505)<1,ROW()-2,-1)"	0	0	0	0	_cVNUptPhraMax_	_gN_*_gDW_^-1*_d_^-1	0	0	0.1	0.1	0.1	0.1	=J504=K504	=J504=L504	=J504=M504	Parameter	Phragmities	-1	Max_uptake_rate_N_001	kDRalhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A506)<1,ROW()-2,-1)"	0	0	0	0	_cVPUptPhraMax_	_gP_*_gDW_^-1	0	0	0.01	0.01	0.01	0.01	=J505=K505	=J505=L505	=J505=M505	Parameter	Phragmities	-1	Max_uptake_rate_P_0001	kDMShhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A507)<1,ROW()-2,-1)"	0	0	0	0	_kDRespPhra_	_d_^-1	0	0	0.001	0.001	0.001	0.001	=J506=K506	=J506=L506	=J506=M506	Parameter	Phragmities	-1	Respiration_rate_of_reed	kDResPhr	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A508)<1,ROW()-2,-1)"	0	0	0	0	_cQ10RespPhra_	1^[_oC_^-1]	0	0	2.5	2.5	2.5	2.5	=J507=K507	=J507=L507	=J507=M507	Parameter	Phragmities	-1	Temp_quotient_of_respiration	cDaWihra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A509)<1,ROW()-2,-1)"	0	0	0	0	_fDayWin_	0	0	0	0.52	0.52	0.52	0.52	=J508=K508	=J508=L508	=J508=M508	Parameter	Phragmities	-1	Start_autumn	cDaMahra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A510)<1,ROW()-2,-1)"	0	0	0	0	_fDRealPhra_	0	0	0	0.85	0.85	0.85	0.85	=J509=K509	=J509=L509	=J509=M509	Parameter	Phragmities	-1	Reallocated_fraction_day	fManPhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A511)<1,ROW()-2,-1)"	0	0	0	0	_kDRealPhra_	_d_^-1	0	0	0.05	0.05	0.05	0.05	=J510=K510	=J510=L510	=J510=M510	Parameter	Phragmities	-1	Reallocation_rate_day	kDMnShra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A512)<1,ROW()-2,-1)"	0	0	0	0	_kDMortShootPhra_	_d_^-1	0	0	0	0	0	0	=J511=K511	=J511=L511	=J511=M511	Parameter	Phragmities	-1	Mortality_rate_shoots	DayPeear	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A513)<1,ROW()-2,-1)"	0	0	0	0	_kDMortRootPhra_	_d_^-1	0	0	0.000391	0.000391	0.000391	0.000391	=J512=K512	=J512=L512	=J512=M512	Parameter	Phragmities	-1	Mortality_rate_roots	kDMRPhra	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A514)<1,ROW()-2,-1)"	0	0	0	0	_cDayWinPhra_	_d_	0	0	259	259	259	259	=J513=K513	=J513=L513	=J513=M513	Parameter	Phragmities	-1	Begin_autumn(16_Sept)	HousIDay	0	0	0	0	0	1	PARM																																									
"=IF(COUNTBLANK(A515)<1,ROW()-2,-1)"	0	0	0	0	_cDayManPhra_	_d_	0	0	255	255	255	255	=J514=K514	=J514=L514	=J514=M514	Input_factor	Phragmities	-1	Time_of_management	HousPDay	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A516)<1,ROW()-2,-1)"	0	0	0	0	_fManPhra_	_d_^-1	0	0	0	0	0	0	=J515=K515	=J515=L515	=J515=M515	Input_factor	Phragmities	-1	Fraction_biomass_loss_by_management	SecPeDay	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A517)<1,ROW()-2,-1)"	0	0	0	0	_kDManShootPhra_	_d_^-1	0	0	1	1	1	1	=J516=K516	=J516=L516	=J516=M516	Input_factor	Phragmities	-1	Rate_of_management	mmPerm	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A518)<1,ROW()-2,-1)"	0	0	0	0	_DaysPerYear_	_d_*_y_^-1	0	0	365	365	365	365	=J517=K517	=J517=L517	=J517=M517	Conversion	Conversion	-1	Days_Per_Year	m2Perha	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A519)<1,ROW()-2,-1)"	0	0	0	0	_TenDays_	_d_	0	0	10	10	10	10	=J518=K518	=J518=L518	=J518=M518	Conversion	Conversion	-1	Ten_days	TenDays	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A520)<1,ROW()-2,-1)"	0	0	0	0	_HoursInDay_	_h_	0	0	24	24	24	24	=J519=K519	=J519=L519	=J519=M519	Conversion	Conversion	-1	Hours_in_day	gPerkg	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A521)<1,ROW()-2,-1)"	0	0	0	0	_HoursPerDay_	_h_*_d_^-1	0	0	24	24	24	24	=J520=K520	=J520=L520	=J520=M520	Conversion	Conversion	-1	Hours_per_day	gPerton	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A522)<1,ROW()-2,-1)"	0	0	0	0	_SecsPerDay_	_s_*_d_^-1	0	0	86400	86400	86400	86400	=J521=K521	=J521=L521	=J521=M521	Conversion	Conversion	-1	SecsPerDay	PerDay	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A523)<1,ROW()-2,-1)"	0	0	0	0	_mmPerm_	_mm_*_m_^-1	0	0	1000	1000	1000	1000	=J522=K522	=J522=L522	=J522=M522	Conversion	Conversion	-1	MmPerm	PerCent	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A524)<1,ROW()-2,-1)"	0	0	0	0	_m2Perha_	_m_^2*_ha_^-1	0	0	10000	10000	10000	10000	=J523=K523	=J523=L523	=J523=M523	Conversion	Conversion	-1	M2Perha	NearZero	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A525)<1,ROW()-2,-1)"	0	0	0	0	_mgPerg_	_mgChl_*_gChl_^-1	0	0	1000	1000	1000	1000	=J524=K524	=J524=L524	=J524=M524	Conversion	Conversion	-1	MgPerg	molO2olC	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A526)<1,ROW()-2,-1)"	0	0	0	0	_gPerkg_	_g_*_kg_	0	0	1000	1000	1000	1000	=J525=K525	=J525=L525	=J525=M525	Conversion	Conversion	-1	GPerkg	molO2olN	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A527)<1,ROW()-2,-1)"	0	0	0	0	_gPerton_	_g_*_ton_^-1	0	0	1000000	1000000	1000000	1000000	=J526=K526	=J526=L526	=J526=M526	Conversion	Conversion	-1	GPerton	molNmolC	0	0	0	0	0	0	PARM																																									
"=IF(COUNTBLANK(A528)<1,ROW()-2,-1)"	0	0	0	0	_PerDay_	_d_^-1	0	0	1	1	1	1	=J527=K527	=J527=L527	=J527=M527	Conversion	Conversion	-1	Per_day	cRhoWat	0	0	0	0	0	0	PARM																																									
