lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sTargetValue	sEquation	sDescription	sRemark	-1	code versie 5.09.00.00	code versie 5.09.00.01	code versie 5.09.00.02	code versie 5.09.00.03	v00-v01	v00-v02	v00-v03	derivNames	short_derivName	Duflow																																																		
"=IF(COUNTBLANK(A1561)<1,ROW()-2,-1)"	0	0	0	0	_wNExchNH4Epi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_NH4_from_marsh_to_epilimnion	-	-1	_wNExchNH4Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNH4Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNH4Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNH4Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNH4WEpi_ - _oNH4WM_) _ELSE_ 0.0 _ENDIF_	=$M1560=N1560	=$M1560=O1560	=$M1560=P1560	_wNExNH4E_	wNExNH4E	wNExNH4E																																																		
"=IF(COUNTBLANK(A1562)<1,ROW()-2,-1)"	0	0	0	0	_wNExchNO3Epi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_NO3_from_marsh_to_epilimnion	-	-1	_wNExchNO3Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNO3Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNO3Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	_wNExchNO3Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNO3WEpi_ - _oNO3WM_) _ELSE_ 0.0 _ENDIF_	=$M1561=N1561	=$M1561=O1561	=$M1561=P1561	_wNExNO3E_	wNExNO3E	wNExNO3E																																																		
"=IF(COUNTBLANK(A1563)<1,ROW()-2,-1)"	0	0	0	0	_wSiExchSiO2Epi_	_gSi_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_SiO2_from_marsh_to_epilimnion	-	-1	_wSiExchSiO2Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	_wSiExchSiO2Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	_wSiExchSiO2Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	_wSiExchSiO2Epi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiO2WEpi_ - _oSiO2WM_) _ELSE_ 0.0 _ENDIF_	=$M1562=N1562	=$M1562=O1562	=$M1562=P1562	_wSixSO2E_	wSixSO2E	wSixSO2E																																																		
"=IF(COUNTBLANK(A1564)<1,ROW()-2,-1)"	0	0	0	0	_wO2ExchEpi_	_gO2_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_O2_from_marsh_to_epilimnion	-	-1	_wO2ExchEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	_wO2ExchEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	_wO2ExchEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	_wO2ExchEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oO2WEpi_ - _oO2WM_) _ELSE_ 0.0 _ENDIF_	=$M1563=N1563	=$M1563=O1563	=$M1563=P1563	_wO2ExE_	wO2ExE	wO2ExE																																																		
"=IF(COUNTBLANK(A1565)<1,ROW()-2,-1)"	0	0	0	0	_wDExchDetEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_detritus_from_marsh_to_epilimnion	-	-1	_wDExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDetWEpi_ - _oDDetWM_) _ELSE_ 0.0 _ENDIF_	=$M1564=N1564	=$M1564=O1564	=$M1564=P1564	_wDExDtE_	wDExDtE	wDExDtE																																																		
"=IF(COUNTBLANK(A1566)<1,ROW()-2,-1)"	0	0	0	0	_wPExchDetEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_detritus_from_marsh_to_epilimnion	-	-1	_wPExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDetWEpi_ - _oPDetWM_) _ELSE_ 0.0 _ENDIF_	=$M1565=N1565	=$M1565=O1565	=$M1565=P1565	_wPExDtE_	wPExDtE	wPExDtE																																																		
"=IF(COUNTBLANK(A1567)<1,ROW()-2,-1)"	0	0	0	0	_wNExchDetEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_detritus_from_marsh_to_epilimnion	-	-1	_wNExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDetWEpi_ - _oNDetWM_) _ELSE_ 0.0 _ENDIF_	=$M1566=N1566	=$M1566=O1566	=$M1566=P1566	_wNExDtE_	wNExDtE	wNExDtE																																																		
"=IF(COUNTBLANK(A1568)<1,ROW()-2,-1)"	0	0	0	0	_wSiExchDetEpi_	_gSi_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_Si_in_detritus_from_marsh_to_epilimnion	-	-1	_wSiExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	_wSiExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	_wSiExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	_wSiExchDetEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oSiDetWEpi_ - _oSiDetWM_) _ELSE_ 0.0 _ENDIF_	=$M1567=N1567	=$M1567=O1567	=$M1567=P1567	_wSiExDtE_	wSiExDtE	wSiExDtE																																																		
"=IF(COUNTBLANK(A1569)<1,ROW()-2,-1)"	0	0	0	0	_wDExchDiatEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_diatoms_from_marsh_to_epilimnion	-	-1	_wDExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	_wDExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDDiatWEpi_ - _oDDiatWM_) _ELSE_ 0.0 _ENDIF_	=$M1568=N1568	=$M1568=O1568	=$M1568=P1568	_wDExDiE_	wDExDiE	wDExDiE																																																		
"=IF(COUNTBLANK(A1570)<1,ROW()-2,-1)"	0	0	0	0	_wPExchDiatEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_diatoms_from_marsh_to_epilimnion	-	-1	_wPExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	_wPExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPDiatWEpi_ - _oPDiatWM_) _ELSE_ 0.0 _ENDIF_	=$M1569=N1569	=$M1569=O1569	=$M1569=P1569	_wPExDiE_	wPExDiE	wPExDiE																																																		
"=IF(COUNTBLANK(A1571)<1,ROW()-2,-1)"	0	0	0	0	_wNExchDiatEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_diatoms_from_marsh_to_epilimnion	-	-1	_wNExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	_wNExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNDiatWEpi_ - _oNDiatWM_) _ELSE_ 0.0 _ENDIF_	=$M1570=N1570	=$M1570=O1570	=$M1570=P1570	_wNExDiE_	wNExDiE	wNExDiE																																																		
"=IF(COUNTBLANK(A1572)<1,ROW()-2,-1)"	0	0	0	0	_wSiExchDiatEpi_	_gSi_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_Si_in_diatoms_from_marsh_to_epilimnion	-	-1	_wSiExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatEpi_ _ELSE_ 0.0 _ENDIF_	_wSiExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatEpi_ _ELSE_ 0.0 _ENDIF_	_wSiExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatEpi_ _ELSE_ 0.0 _ENDIF_	_wSiExchDiatEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _cSiDDiat_ * _wDExchDiatEpi_ _ELSE_ 0.0 _ENDIF_	=$M1571=N1571	=$M1571=O1571	=$M1571=P1571	_wSiExDiE_	wSiExDiE	wSiExDiE																																																		
"=IF(COUNTBLANK(A1573)<1,ROW()-2,-1)"	0	0	0	0	_wDExchGrenEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_green_algae_from_marsh_to_epilimnion	-	-1	_wDExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	_wDExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	_wDExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	_wDExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDGrenWEpi_ - _oDGrenWM_) _ELSE_ 0.0 _ENDIF_	=$M1572=N1572	=$M1572=O1572	=$M1572=P1572	_wDExGenE_	wDExGenE	wDExGenE																																																		
"=IF(COUNTBLANK(A1574)<1,ROW()-2,-1)"	0	0	0	0	_wPExchGrenEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_green_algae_from_marsh_to_epilimnion	-	-1	_wPExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	_wPExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	_wPExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	_wPExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPGrenWEpi_ - _oPGrenWM_) _ELSE_ 0.0 _ENDIF_	=$M1573=N1573	=$M1573=O1573	=$M1573=P1573	_wPExGenE_	wPExGenE	wPExGenE																																																		
"=IF(COUNTBLANK(A1575)<1,ROW()-2,-1)"	0	0	0	0	_wNExchGrenEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_green_algae_from_marsh_to_epilimnion	-	-1	_wNExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	_wNExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	_wNExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	_wNExchGrenEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNGrenWEpi_ - _oNGrenWM_) _ELSE_ 0.0 _ENDIF_	=$M1574=N1574	=$M1574=O1574	=$M1574=P1574	_wNExGenE_	wNExGenE	wNExGenE																																																		
"=IF(COUNTBLANK(A1576)<1,ROW()-2,-1)"	0	0	0	0	_wDExchBlueEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_blue_greens_from_marsh_to_epilimnion	-	-1	_wDExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	_wDExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	_wDExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	_wDExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDBlueWEpi_ - _oDBlueWM_) _ELSE_ 0.0 _ENDIF_	=$M1575=N1575	=$M1575=O1575	=$M1575=P1575	_wDExBueE_	wDExBueE	wDExBueE																																																		
"=IF(COUNTBLANK(A1577)<1,ROW()-2,-1)"	0	0	0	0	_wPExchBlueEpi_	_gP_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_P_in_blue_greens_from_marsh_to_epilimnion	-	-1	_wPExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	_wPExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	_wPExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	_wPExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oPBlueWEpi_ - _oPBlueWM_) _ELSE_ 0.0 _ENDIF_	=$M1576=N1576	=$M1576=O1576	=$M1576=P1576	_wPExBueE_	wPExBueE	wPExBueE																																																		
"=IF(COUNTBLANK(A1578)<1,ROW()-2,-1)"	0	0	0	0	_wNExchBlueEpi_	_gN_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_N_in_blue_greens_from_marsh_to_epilimnion	-	-1	_wNExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	_wNExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	_wNExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	_wNExchBlueEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oNBlueWEpi_ - _oNBlueWM_) _ELSE_ 0.0 _ENDIF_	=$M1577=N1577	=$M1577=O1577	=$M1577=P1577	_wNExBueE_	wNExBueE	wNExBueE																																																		
"=IF(COUNTBLANK(A1579)<1,ROW()-2,-1)"	0	0	0	0	_wDExchZooEpi_	_gDW_*_m_^-3*_d_^-1	0	Exchange_fluxes_for_marsh	Diffusive_exchange_flux_of_DW_in_zooplankton_from_marsh_to_epilimnion	-	-1	_wDExchZooEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	_wDExchZooEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	_wDExchZooEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	_wDExchZooEpi_ = _IF_ (_InclMarsh_ _EQ_ _TRUE_ _AND_ _fMarsh_ _GT_ _NearZero_) _THEN_ _akExchLEpi_ *(_oDZooEpi_ - _oDZooM_) _ELSE_ 0.0 _ENDIF_	=$M1578=N1578	=$M1578=O1578	=$M1578=P1578	_wDExZooE_	wDExZooE	wDExZooE																																																		
